date,time,windcode,term,voltype,bidvol,askvol,midvol
2025-07-23,16:00:00,USDCNY.IB,7D,ATM,2.2,2.6,2.5
2025-07-23,16:00:00,USDCNY.IB,90D,ATM,3.325,3.375,3.3618
2025-07-24,16:00:00,USDCNY.IB,180D,ATM,3.8016,3.8016,3.8016
2025-07-24,16:00:00,USDCNY.IB,30D,ATM,2.9917,2.9917,2.9917
2025-07-24,16:00:00,USDCNY.IB,360D,ATM,4.075,4.075,4.075
2025-07-24,16:00:00,USDCNY.IB,540D,ATM,4.0,4.25,4.125
2025-07-24,16:00:00,USDCNY.IB,720D,ATM,4.05,4.35,4.2
2025-07-24,16:00:00,USDCNY.IB,7D,ATM,3.1,3.5,3.2448
2025-07-24,16:00:00,USDCNY.IB,90D,ATM,3.4,3.45,3.4489
2025-07-25,16:00:00,USDCNY.IB,180D,ATM,3.55,3.9,3.75
2025-07-25,16:00:00,USDCNY.IB,30D,ATM,2.6,2.9,2.75
2025-07-25,16:00:00,USDCNY.IB,360D,ATM,4.05,4.05,4.05
2025-07-25,16:00:00,USDCNY.IB,540D,ATM,4.0,4.25,4.125
2025-07-25,16:00:00,USDCNY.IB,720D,ATM,4.05,4.35,4.2
2025-07-25,16:00:00,USDCNY.IB,7D,ATM,2.4,3.3,2.85
2025-07-25,16:00:00,USDCNY.IB,90D,ATM,3.375,3.375,3.375
2025-07-28,16:00:00,USDCNY.IB,180D,ATM,3.775,3.775,3.775
2025-07-28,16:00:00,USDCNY.IB,30D,ATM,2.7,2.95,2.8632
2025-07-28,16:00:00,USDCNY.IB,360D,ATM,4.0472,4.0472,4.0472
2025-07-28,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-07-28,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-07-28,16:00:00,USDCNY.IB,7D,ATM,2.5,2.8,2.65
2025-07-28,16:00:00,USDCNY.IB,90D,ATM,3.4,3.4,3.4
2025-07-29,16:00:00,USDCNY.IB,180D,ATM,3.7731,3.7731,3.7731
2025-07-29,16:00:00,USDCNY.IB,30D,ATM,2.7,3.15,2.9
2025-07-29,16:00:00,USDCNY.IB,360D,ATM,3.9,4.2,4.05
2025-07-29,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-07-29,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-07-29,16:00:00,USDCNY.IB,7D,ATM,2.4,3.4,2.9
2025-07-29,16:00:00,USDCNY.IB,90D,ATM,3.25,3.6,3.431
2025-07-30,16:00:00,USDCNY.IB,180D,ATM,3.7422,3.7422,3.7422
2025-07-30,16:00:00,USDCNY.IB,30D,ATM,2.7059,2.7059,2.7059
2025-07-30,16:00:00,USDCNY.IB,360D,ATM,4.025,4.025,4.025
2025-07-30,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-07-30,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-07-30,16:00:00,USDCNY.IB,7D,ATM,1.8,2.95,2.3952
2025-07-30,16:00:00,USDCNY.IB,90D,ATM,3.3,3.375,3.3501
2025-07-31,16:00:00,USDCNY.IB,180D,ATM,3.7219,3.7219,3.7219
2025-07-31,16:00:00,USDCNY.IB,30D,ATM,2.7572,2.7572,2.7572
2025-07-31,16:00:00,USDCNY.IB,360D,ATM,3.8,4.05,4.0233
2025-07-31,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-07-31,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-07-31,16:00:00,USDCNY.IB,7D,ATM,2.2,2.7,2.45
2025-07-31,16:00:00,USDCNY.IB,90D,ATM,3.325,3.325,3.325
2025-08-01,16:00:00,USDCNY.IB,180D,ATM,3.7043,3.7043,3.7043
2025-08-01,16:00:00,USDCNY.IB,30D,ATM,2.79,2.79,2.79
2025-08-01,16:00:00,USDCNY.IB,360D,ATM,4.0102,4.0102,4.0102
2025-08-01,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-08-01,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-08-01,16:00:00,USDCNY.IB,7D,ATM,2.6227,2.6227,2.6227
2025-08-01,16:00:00,USDCNY.IB,90D,ATM,3.3635,3.3635,3.3635
2025-08-04,16:00:00,USDCNY.IB,180D,ATM,3.675,3.75,3.6937
2025-08-04,16:00:00,USDCNY.IB,30D,ATM,2.775,2.775,2.775
2025-08-04,16:00:00,USDCNY.IB,360D,ATM,4.0,4.0,4.0
2025-08-04,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-08-04,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-08-04,16:00:00,USDCNY.IB,7D,ATM,2.6442,2.6442,2.6442
2025-08-04,16:00:00,USDCNY.IB,90D,ATM,3.3,3.4,3.3411
2025-08-05,16:00:00,USDCNY.IB,180D,ATM,3.6778,3.6778,3.6778
2025-08-05,16:00:00,USDCNY.IB,30D,ATM,2.7219,2.7219,2.7219
2025-08-05,16:00:00,USDCNY.IB,360D,ATM,4.0055,4.0055,4.0055
2025-08-05,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-08-05,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-08-05,16:00:00,USDCNY.IB,7D,ATM,2.5017,2.5017,2.5017
2025-08-05,16:00:00,USDCNY.IB,90D,ATM,3.3075,3.3075,3.3075
2025-08-06,16:00:00,USDCNY.IB,180D,ATM,3.625,3.725,3.6667
2025-08-06,16:00:00,USDCNY.IB,30D,ATM,2.6625,2.6625,2.6625
2025-08-06,16:00:00,USDCNY.IB,360D,ATM,3.9907,3.9907,3.9907
2025-08-06,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-08-06,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-08-06,16:00:00,USDCNY.IB,7D,ATM,2.475,2.475,2.475
2025-08-06,16:00:00,USDCNY.IB,90D,ATM,3.225,3.325,3.2722
2025-08-07,16:00:00,USDCNY.IB,180D,ATM,3.675,3.675,3.675
2025-08-07,16:00:00,USDCNY.IB,30D,ATM,2.65,2.65,2.65
2025-08-07,16:00:00,USDCNY.IB,360D,ATM,3.96,4.175,3.975
2025-08-07,16:00:00,USDCNY.IB,540D,ATM,4.0,4.3,4.15
2025-08-07,16:00:00,USDCNY.IB,720D,ATM,4.1,4.4,4.25
2025-08-07,16:00:00,USDCNY.IB,7D,ATM,2.4942,2.4942,2.4942
2025-08-07,16:00:00,USDCNY.IB,90D,ATM,3.2,3.25,3.25
2025-08-08,16:00:00,USDCNY.IB,180D,ATM,3.5,3.8,3.65
2025-08-08,16:00:00,USDCNY.IB,30D,ATM,2.6074,2.6074,2.6074
2025-08-08,16:00:00,USDCNY.IB,360D,ATM,3.975,3.975,3.975
2025-08-08,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-08,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-08,16:00:00,USDCNY.IB,7D,ATM,2.3,2.65,2.4813
2025-08-08,16:00:00,USDCNY.IB,90D,ATM,3.1,3.4,3.2
2025-08-11,16:00:00,USDCNY.IB,180D,ATM,3.6227,3.6227,3.6227
2025-08-11,16:00:00,USDCNY.IB,30D,ATM,2.5462,2.5462,2.5462
2025-08-11,16:00:00,USDCNY.IB,360D,ATM,3.9,3.975,3.9467
2025-08-11,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-11,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-11,16:00:00,USDCNY.IB,7D,ATM,2.2,2.5,2.4004
2025-08-11,16:00:00,USDCNY.IB,90D,ATM,3.125,3.225,3.1693
2025-08-12,16:00:00,USDCNY.IB,180D,ATM,3.55,3.65,3.5854
2025-08-12,16:00:00,USDCNY.IB,30D,ATM,2.5169,2.5169,2.5169
2025-08-12,16:00:00,USDCNY.IB,360D,ATM,3.95,3.975,3.9625
2025-08-12,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-12,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-12,16:00:00,USDCNY.IB,7D,ATM,2.25,2.6,2.35
2025-08-12,16:00:00,USDCNY.IB,90D,ATM,3.1,3.2,3.1283
2025-08-13,16:00:00,USDCNY.IB,180D,ATM,3.585,3.675,3.6012
2025-08-13,16:00:00,USDCNY.IB,30D,ATM,2.45,2.55,2.5023
2025-08-13,16:00:00,USDCNY.IB,360D,ATM,3.96,3.975,3.96
2025-08-13,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-13,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-13,16:00:00,USDCNY.IB,7D,ATM,2.2,2.5,2.2896
2025-08-13,16:00:00,USDCNY.IB,90D,ATM,3.1,3.15,3.1036
2025-08-14,16:00:00,USDCNY.IB,180D,ATM,3.6003,3.6003,3.6003
2025-08-14,16:00:00,USDCNY.IB,30D,ATM,2.5101,2.5101,2.5101
2025-08-14,16:00:00,USDCNY.IB,360D,ATM,3.9,4.0,3.953
2025-08-14,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-14,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-14,16:00:00,USDCNY.IB,7D,ATM,2.25,2.35,2.3458
2025-08-14,16:00:00,USDCNY.IB,90D,ATM,3.1,3.15,3.1304
2025-08-15,16:00:00,USDCNY.IB,180D,ATM,3.6,3.6,3.6
2025-08-15,16:00:00,USDCNY.IB,30D,ATM,2.425,2.525,2.4553
2025-08-15,16:00:00,USDCNY.IB,360D,ATM,3.95,4.0,3.9571
2025-08-15,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-15,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-15,16:00:00,USDCNY.IB,7D,ATM,2.05,2.45,2.2
2025-08-15,16:00:00,USDCNY.IB,90D,ATM,3.075,3.175,3.1
2025-08-18,16:00:00,USDCNY.IB,180D,ATM,3.5752,3.5752,3.5752
2025-08-18,16:00:00,USDCNY.IB,30D,ATM,2.375,2.425,2.4178
2025-08-18,16:00:00,USDCNY.IB,360D,ATM,3.925,3.975,3.9492
2025-08-18,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-18,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-08-18,16:00:00,USDCNY.IB,7D,ATM,1.8,2.2,2.0833
2025-08-18,16:00:00,USDCNY.IB,90D,ATM,3.025,3.125,3.0479
2025-08-19,16:00:00,USDCNY.IB,180D,ATM,3.5351,3.5351,3.5351
2025-08-19,16:00:00,USDCNY.IB,30D,ATM,2.325,2.425,2.3975
2025-08-19,16:00:00,USDCNY.IB,360D,ATM,3.925,3.95,3.9336
2025-08-19,16:00:00,USDCNY.IB,540D,ATM,3.9,4.15,4.025
2025-08-19,16:00:00,USDCNY.IB,720D,ATM,4.05,4.25,4.15
2025-08-19,16:00:00,USDCNY.IB,7D,ATM,2.025,2.075,2.0503
2025-08-19,16:00:00,USDCNY.IB,90D,ATM,2.975,3.075,3.0145
2025-08-20,16:00:00,USDCNY.IB,180D,ATM,3.525,3.525,3.525
2025-08-20,16:00:00,USDCNY.IB,30D,ATM,2.275,2.375,2.3513
2025-08-20,16:00:00,USDCNY.IB,360D,ATM,3.875,3.975,3.9289
2025-08-20,16:00:00,USDCNY.IB,540D,ATM,3.9,4.15,4.025
2025-08-20,16:00:00,USDCNY.IB,720D,ATM,4.05,4.25,4.15
2025-08-20,16:00:00,USDCNY.IB,7D,ATM,2.0,2.05,2.0286
2025-08-20,16:00:00,USDCNY.IB,90D,ATM,2.9865,2.9865,2.9865
2025-08-21,16:00:00,USDCNY.IB,180D,ATM,3.525,3.525,3.525
2025-08-21,16:00:00,USDCNY.IB,30D,ATM,2.3,2.35,2.35
2025-08-21,16:00:00,USDCNY.IB,360D,ATM,3.9,3.95,3.9481
2025-08-21,16:00:00,USDCNY.IB,540D,ATM,3.9,4.15,4.025
2025-08-21,16:00:00,USDCNY.IB,720D,ATM,4.05,4.25,4.15
2025-08-21,16:00:00,USDCNY.IB,7D,ATM,2.0,2.1,2.0835
2025-08-21,16:00:00,USDCNY.IB,90D,ATM,2.95,3.05,3.0006
2025-08-22,16:00:00,USDCNY.IB,180D,ATM,3.55,3.55,3.55
2025-08-22,16:00:00,USDCNY.IB,30D,ATM,2.275,2.375,2.325
2025-08-22,16:00:00,USDCNY.IB,360D,ATM,3.925,3.975,3.9483
2025-08-22,16:00:00,USDCNY.IB,540D,ATM,3.9,4.15,4.025
2025-08-22,16:00:00,USDCNY.IB,720D,ATM,4.05,4.25,4.15
2025-08-22,16:00:00,USDCNY.IB,7D,ATM,1.95,2.3,2.05
2025-08-22,16:00:00,USDCNY.IB,90D,ATM,2.95,3.05,3.004
2025-08-25,16:00:00,USDCNY.IB,180D,ATM,3.6,3.6,3.6
2025-08-25,16:00:00,USDCNY.IB,30D,ATM,2.4,2.75,2.5323
2025-08-25,16:00:00,USDCNY.IB,360D,ATM,3.9855,3.9855,3.9855
2025-08-25,16:00:00,USDCNY.IB,540D,ATM,3.9,4.15,4.025
2025-08-25,16:00:00,USDCNY.IB,720D,ATM,4.05,4.25,4.15
2025-08-25,16:00:00,USDCNY.IB,7D,ATM,1.9,2.5,2.27
2025-08-25,16:00:00,USDCNY.IB,90D,ATM,3.1,3.25,3.1156
2025-08-26,16:00:00,USDCNY.IB,180D,ATM,3.45,3.8,3.625
2025-08-26,16:00:00,USDCNY.IB,30D,ATM,2.6085,2.6085,2.6085
2025-08-26,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-08-26,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-26,16:00:00,USDCNY.IB,720D,ATM,4.05,4.35,4.2
2025-08-26,16:00:00,USDCNY.IB,7D,ATM,2.1,2.5,2.5
2025-08-26,16:00:00,USDCNY.IB,90D,ATM,3.025,3.175,3.1098
2025-08-27,16:00:00,USDCNY.IB,180D,ATM,3.45,3.8,3.5966
2025-08-27,16:00:00,USDCNY.IB,30D,ATM,2.5936,2.5936,2.5936
2025-08-27,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0027
2025-08-27,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-27,16:00:00,USDCNY.IB,720D,ATM,4.05,4.35,4.2
2025-08-27,16:00:00,USDCNY.IB,7D,ATM,2.2,2.4,2.4
2025-08-27,16:00:00,USDCNY.IB,90D,ATM,3.0,3.35,3.05
2025-08-28,16:00:00,USDCNY.IB,180D,ATM,3.4,3.7,3.6074
2025-08-28,16:00:00,USDCNY.IB,30D,ATM,2.3,2.7,2.5614
2025-08-28,16:00:00,USDCNY.IB,360D,ATM,4.0055,4.0055,4.0055
2025-08-28,16:00:00,USDCNY.IB,540D,ATM,3.9,4.2,4.05
2025-08-28,16:00:00,USDCNY.IB,720D,ATM,4.05,4.35,4.2
2025-08-28,16:00:00,USDCNY.IB,7D,ATM,2.0,2.6,2.42
2025-08-28,16:00:00,USDCNY.IB,90D,ATM,2.85,3.2,3.1167
2025-08-29,16:00:00,USDCNY.IB,180D,ATM,3.55,3.95,3.725
2025-08-29,16:00:00,USDCNY.IB,30D,ATM,2.8624,2.8624,2.8624
2025-08-29,16:00:00,USDCNY.IB,360D,ATM,4.055,4.055,4.055
2025-08-29,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-08-29,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-08-29,16:00:00,USDCNY.IB,7D,ATM,2.5,3.8,3.15
2025-08-29,16:00:00,USDCNY.IB,90D,ATM,3.241,3.241,3.241
2025-09-01,16:00:00,USDCNY.IB,180D,ATM,3.65,3.65,3.65
2025-09-01,16:00:00,USDCNY.IB,30D,ATM,2.685,2.685,2.685
2025-09-01,16:00:00,USDCNY.IB,360D,ATM,4.0042,4.0042,4.0042
2025-09-01,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-01,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-01,16:00:00,USDCNY.IB,7D,ATM,2.5,2.9,2.7
2025-09-01,16:00:00,USDCNY.IB,90D,ATM,3.1,3.25,3.1952
2025-09-02,16:00:00,USDCNY.IB,180D,ATM,3.5,3.75,3.625
2025-09-02,16:00:00,USDCNY.IB,30D,ATM,2.65,2.65,2.65
2025-09-02,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-02,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-02,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-02,16:00:00,USDCNY.IB,7D,ATM,2.2,3.1,2.65
2025-09-02,16:00:00,USDCNY.IB,90D,ATM,3.0,3.35,3.175
2025-09-03,16:00:00,USDCNY.IB,180D,ATM,3.5,3.8,3.65
2025-09-03,16:00:00,USDCNY.IB,30D,ATM,2.5,2.8,2.65
2025-09-03,16:00:00,USDCNY.IB,360D,ATM,3.9,4.15,4.0138
2025-09-03,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-03,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-03,16:00:00,USDCNY.IB,7D,ATM,2.4,2.9,2.6
2025-09-03,16:00:00,USDCNY.IB,90D,ATM,3.0,3.3,3.1706
2025-09-04,16:00:00,USDCNY.IB,180D,ATM,3.55,3.65,3.6
2025-09-04,16:00:00,USDCNY.IB,30D,ATM,2.5992,2.5992,2.5992
2025-09-04,16:00:00,USDCNY.IB,360D,ATM,3.95,4.025,4.005
2025-09-04,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-04,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-04,16:00:00,USDCNY.IB,7D,ATM,2.5143,2.5143,2.5143
2025-09-04,16:00:00,USDCNY.IB,90D,ATM,3.05,3.2,3.1014
2025-09-05,16:00:00,USDCNY.IB,180D,ATM,3.6082,3.6082,3.6082
2025-09-05,16:00:00,USDCNY.IB,30D,ATM,2.589,2.589,2.589
2025-09-05,16:00:00,USDCNY.IB,360D,ATM,3.975,4.05,4.0021
2025-09-05,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-05,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-05,16:00:00,USDCNY.IB,7D,ATM,2.6285,2.6285,2.6285
2025-09-05,16:00:00,USDCNY.IB,90D,ATM,3.0976,3.0976,3.0976
2025-09-08,16:00:00,USDCNY.IB,180D,ATM,3.6,3.6,3.6
2025-09-08,16:00:00,USDCNY.IB,30D,ATM,2.5758,2.5758,2.5758
2025-09-08,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-08,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-08,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-08,16:00:00,USDCNY.IB,7D,ATM,2.5165,2.5165,2.5165
2025-09-08,16:00:00,USDCNY.IB,90D,ATM,3.025,3.125,3.0786
2025-09-09,16:00:00,USDCNY.IB,180D,ATM,3.625,3.625,3.625
2025-09-09,16:00:00,USDCNY.IB,30D,ATM,2.4,2.8,2.6438
2025-09-09,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-09,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-09,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-09,16:00:00,USDCNY.IB,7D,ATM,2.3,2.9,2.6
2025-09-09,16:00:00,USDCNY.IB,90D,ATM,2.9,3.25,3.0692
2025-09-10,16:00:00,USDCNY.IB,180D,ATM,3.6009,3.6009,3.6009
2025-09-10,16:00:00,USDCNY.IB,30D,ATM,2.6417,2.6417,2.6417
2025-09-10,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-10,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-10,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-10,16:00:00,USDCNY.IB,7D,ATM,2.3,2.9,2.55
2025-09-10,16:00:00,USDCNY.IB,90D,ATM,3.075,3.15,3.084
2025-09-11,16:00:00,USDCNY.IB,180D,ATM,3.625,3.625,3.625
2025-09-11,16:00:00,USDCNY.IB,30D,ATM,2.6,2.7,2.645
2025-09-11,16:00:00,USDCNY.IB,360D,ATM,4.0118,4.0118,4.0118
2025-09-11,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-11,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-11,16:00:00,USDCNY.IB,7D,ATM,2.5334,2.5334,2.5334
2025-09-11,16:00:00,USDCNY.IB,90D,ATM,3.1,3.1,3.1
2025-09-12,16:00:00,USDCNY.IB,180D,ATM,3.6,3.6,3.6
2025-09-12,16:00:00,USDCNY.IB,30D,ATM,2.6566,2.6566,2.6566
2025-09-12,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-12,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-12,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-12,16:00:00,USDCNY.IB,7D,ATM,2.4,2.65,2.5167
2025-09-12,16:00:00,USDCNY.IB,90D,ATM,2.9,3.2,3.075
2025-09-15,16:00:00,USDCNY.IB,180D,ATM,3.625,3.625,3.625
2025-09-15,16:00:00,USDCNY.IB,30D,ATM,2.575,2.65,2.61
2025-09-15,16:00:00,USDCNY.IB,360D,ATM,3.975,4.025,4.0
2025-09-15,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-15,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-15,16:00:00,USDCNY.IB,7D,ATM,2.516,2.516,2.516
2025-09-15,16:00:00,USDCNY.IB,90D,ATM,3.05,3.125,3.0875
2025-09-16,16:00:00,USDCNY.IB,180D,ATM,3.6201,3.6201,3.6201
2025-09-16,16:00:00,USDCNY.IB,30D,ATM,2.6193,2.6193,2.6193
2025-09-16,16:00:00,USDCNY.IB,360D,ATM,4.01,4.04,4.01
2025-09-16,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-16,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-16,16:00:00,USDCNY.IB,7D,ATM,2.35,2.65,2.5423
2025-09-16,16:00:00,USDCNY.IB,90D,ATM,3.075,3.15,3.0772
2025-09-17,16:00:00,USDCNY.IB,180D,ATM,3.65,3.65,3.65
2025-09-17,16:00:00,USDCNY.IB,30D,ATM,2.675,2.85,2.7625
2025-09-17,16:00:00,USDCNY.IB,360D,ATM,3.8,4.2,4.0292
2025-09-17,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-17,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-17,16:00:00,USDCNY.IB,7D,ATM,2.7,3.2,2.8452
2025-09-17,16:00:00,USDCNY.IB,90D,ATM,3.125,3.175,3.1383
2025-09-18,16:00:00,USDCNY.IB,180D,ATM,3.6063,3.6063,3.6063
2025-09-18,16:00:00,USDCNY.IB,30D,ATM,2.6037,2.6037,2.6037
2025-09-18,16:00:00,USDCNY.IB,360D,ATM,3.9,4.15,4.0
2025-09-18,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-18,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-18,16:00:00,USDCNY.IB,7D,ATM,2.375,2.375,2.375
2025-09-18,16:00:00,USDCNY.IB,90D,ATM,3.075,3.125,3.0958
2025-09-19,16:00:00,USDCNY.IB,180D,ATM,3.6,3.6,3.6
2025-09-19,16:00:00,USDCNY.IB,30D,ATM,2.6,2.6,2.6
2025-09-19,16:00:00,USDCNY.IB,360D,ATM,3.85,4.15,4.0
2025-09-19,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-19,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-19,16:00:00,USDCNY.IB,7D,ATM,2.15,2.5,2.3
2025-09-19,16:00:00,USDCNY.IB,90D,ATM,2.95,3.25,3.1002
2025-09-22,16:00:00,USDCNY.IB,180D,ATM,3.575,3.575,3.575
2025-09-22,16:00:00,USDCNY.IB,30D,ATM,2.5473,2.5473,2.5473
2025-09-22,16:00:00,USDCNY.IB,360D,ATM,3.975,3.975,3.975
2025-09-22,16:00:00,USDCNY.IB,540D,ATM,4.0,4.4,4.2
2025-09-22,16:00:00,USDCNY.IB,720D,ATM,4.1,4.5,4.3
2025-09-22,16:00:00,USDCNY.IB,7D,ATM,1.9,2.25,2.1692
2025-09-22,16:00:00,USDCNY.IB,90D,ATM,3.0625,3.0625,3.0625
2025-09-23,16:00:00,USDCNY.IB,180D,ATM,3.5543,3.5543,3.5543
2025-09-23,16:00:00,USDCNY.IB,30D,ATM,2.4,2.525,2.4859
2025-09-23,16:00:00,USDCNY.IB,360D,ATM,3.925,3.975,3.9589
2025-09-23,16:00:00,USDCNY.IB,540D,ATM,3.95,4.2,4.075
2025-09-23,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-09-23,16:00:00,USDCNY.IB,7D,ATM,1.7,2.1,2.0265
2025-09-23,16:00:00,USDCNY.IB,90D,ATM,2.9,3.15,3.025
2025-09-24,16:00:00,USDCNY.IB,180D,ATM,3.5,3.5,3.5
2025-09-24,16:00:00,USDCNY.IB,30D,ATM,2.35,2.4,2.3856
2025-09-24,16:00:00,USDCNY.IB,360D,ATM,3.875,3.925,3.9048
2025-09-24,16:00:00,USDCNY.IB,540D,ATM,3.95,4.2,4.075
2025-09-24,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-09-24,16:00:00,USDCNY.IB,7D,ATM,1.8,2.2,1.975
2025-09-24,16:00:00,USDCNY.IB,90D,ATM,2.971,2.971,2.971
2025-09-25,16:00:00,USDCNY.IB,180D,ATM,3.375,3.375,3.375
2025-09-25,16:00:00,USDCNY.IB,30D,ATM,2.2,2.4,2.3
2025-09-25,16:00:00,USDCNY.IB,360D,ATM,3.75,4.05,3.8221
2025-09-25,16:00:00,USDCNY.IB,540D,ATM,3.95,4.15,4.05
2025-09-25,16:00:00,USDCNY.IB,720D,ATM,4.05,4.3,4.175
2025-09-25,16:00:00,USDCNY.IB,7D,ATM,1.95,2.15,2.025
2025-09-25,16:00:00,USDCNY.IB,90D,ATM,2.85,3.1,2.9457
2025-09-26,16:00:00,USDCNY.IB,180D,ATM,3.325,3.325,3.325
2025-09-26,16:00:00,USDCNY.IB,30D,ATM,2.1,2.275,2.25
2025-09-26,16:00:00,USDCNY.IB,360D,ATM,3.65,3.725,3.7047
2025-09-26,16:00:00,USDCNY.IB,540D,ATM,3.95,4.1,4.025
2025-09-26,16:00:00,USDCNY.IB,720D,ATM,4.05,4.2,4.125
2025-09-26,16:00:00,USDCNY.IB,7D,ATM,1.0,1.8,1.5
2025-09-26,16:00:00,USDCNY.IB,90D,ATM,2.75,2.85,2.85
2025-09-29,16:00:00,USDCNY.IB,180D,ATM,3.15,3.5,3.325
2025-09-29,16:00:00,USDCNY.IB,30D,ATM,2.3,2.3,2.3
2025-09-29,16:00:00,USDCNY.IB,360D,ATM,3.7625,3.7625,3.7625
